Order,Family,Genus,Scientific name,Survival,Age at first breeding,Max longevity,Range centroid of latitude,Body mass,Mean clutch size,Freshwater,Marine,Terrestrial,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Diet,Nocturnal,Forest
CAPRIMULGIFORMES,Trochilidae,Eulampis,Eulampis jugularis,NA,NA,NA,15.42,8.85,2,0,0,y,800,1200,Not a Migrant,58900,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus mavors,NA,NA,NA,7.28,4.2,2,0,0,y,2000,3200,Not a Migrant,57900,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus spencei,NA,NA,NA,8.56,NA,NA,0,0,y,1800,3600,Not a Migrant,5800,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus clarisse,NA,NA,NA,6.3,NA,NA,0,0,y,1800,3600,Not a Migrant,139000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus amethysticollis,NA,NA,NA,-11.52,5.04,2,0,0,y,1800,3600,Not a Migrant,692000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus strophianus,NA,NA,NA,-0.72,5.5,2,0,0,y,1200,2800,Not a Migrant,25200,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus exortis,NA,NA,NA,3.29,4.59,2,0,0,y,1500,3400,Not a Migrant,218000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus micraster,NA,NA,NA,-4.61,3.85,2,0,0,y,2300,3400,Not a Migrant,31300,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus viola,NA,NA,NA,-4.8,5.4,2,0,0,y,2150,3000,Not a Migrant,121000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus regalis,NA,NA,NA,-5.63,3.6,2,0,0,y,550,2200,Not a Migrant,46800,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliangelus,Heliangelus zusii,NA,NA,NA,5.27,NA,NA,0,0,y,1200,3400,Not a Migrant,1,NA,0,NA
CAPRIMULGIFORMES,Trochilidae,Sephanoides,Sephanoides sephaniodes,NA,NA,NA,-44.63,5.17,2,0,0,y,0,2000,Full Migrant,2000000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Sephanoides,Sephanoides ferndensis,NA,NA,NA,-33.64,8.73,NA,0,0,y,0,800,Not a Migrant,12,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Discosura,Discosura conversii,NA,NA,NA,3.73,3,NA,0,0,y,700,1000,Not a Migrant,795000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Discosura,Discosura popelairii,NA,NA,NA,-5.47,2.5,NA,0,0,y,500,1500,Not a Migrant,1240000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Discosura,Discosura langsdorffi,NA,NA,NA,-5.91,2.8,2,0,0,y,0,800,Not a Migrant,5990000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Discosura,Discosura letitiae,NA,NA,NA,NA,2.83,NA,0,0,y,0,0,Not a Migrant,NA,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Discosura,Discosura longicaudus,NA,NA,NA,0,3.4,2,0,0,y,0,700,Not a Migrant,6830000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis ortus,NA,NA,NA,4.4,2.3,2,0,0,y,100,1000,Not a Migrant,1310000,Omnivore,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis gouldii,NA,NA,NA,-8.27,2.4,2,0,0,y,0,500,Not a Migrant,1290000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis magnificus,NA,NA,NA,-18.39,2.7,2,0,0,y,0,1100,Not a Migrant,3080000,Omnivore,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis brachylophus,NA,NA,NA,17.34,2.68,NA,0,0,y,900,1800,Not a Migrant,70,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis delattrei,NA,NA,NA,-8.32,2.8,NA,0,0,y,600,2000,Not a Migrant,2740000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis stictolophus,NA,NA,NA,3.43,2.68,NA,0,0,y,500,1300,Not a Migrant,825000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis chalybeus,NA,NA,NA,-22.78,3,2,0,0,y,100,1000,Not a Migrant,332000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis verreauxii,NA,NA,NA,-4.54,NA,NA,0,0,y,100,1000,Not a Migrant,4430000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis pavoninus,NA,NA,NA,5.31,3,2,0,0,y,500,2000,Not a Migrant,223000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis helee,NA,NA,NA,15.5,2.6,NA,0,0,y,100,1450,Not a Migrant,618000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lophornis,Lophornis adorabilis,NA,NA,NA,9.13,2.7,2,0,0,y,300,1200,Not a Migrant,27200,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Phlogophilus,Phlogophilus hemileucurus,NA,NA,NA,-1.9,2.8,2,0,0,y,400,1500,Not a Migrant,136000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Phlogophilus,Phlogophilus harterti,NA,NA,NA,-12.02,2.7,NA,0,0,y,750,1200,Not a Migrant,104000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Adelomyia,Adelomyia melanogenys,NA,NA,NA,-4.79,4.93,2,0,0,y,1000,2500,Not a Migrant,4450000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Aglaiocercus,Aglaiocercus kingii,NA,NA,NA,-2.03,4.84,2,0,0,y,900,2700,Altitudil Migrant,3700000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Aglaiocercus,Aglaiocercus coelestis,NA,NA,NA,1.6,5.61,2,0,0,y,900,2100,Not a Migrant,73000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Aglaiocercus,Aglaiocercus berlepschi,NA,NA,NA,10.22,4.97,NA,0,0,y,1450,1800,Not a Migrant,4200,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Sappho,Sappho sparganurus,NA,NA,NA,-26.26,5.3,2,0,0,y,1500,4000,Not a Migrant,1020000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Taphrolesbia,Taphrolesbia griseiventris,NA,NA,NA,-8.39,8.94,NA,0,0,y,2750,3850,Not a Migrant,28000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Polyonymus,Polyonymus caroli,NA,NA,NA,-12.04,4.8,NA,0,0,y,1500,3600,Not a Migrant,206000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus chimborazo,NA,NA,NA,-0.9,8.2,2,0,0,y,3500,5200,Altitudil Migrant,43700,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus estella,NA,NA,NA,-19.03,8.1,2,0,0,y,2400,5000,Not a Migrant,874000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus stolzmanni,NA,NA,NA,-8.7,NA,NA,0,0,y,3600,4200,Not a Migrant,108000,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus leucopleurus,NA,NA,NA,-33.25,8.15,2,0,0,y,1200,4000,Not a Migrant,664000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus melanogaster,NA,NA,NA,-11.88,9.1,2,0,0,y,3500,4200,Not a Migrant,55500,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oreotrochilus,Oreotrochilus adela,NA,NA,NA,-19.05,7.85,NA,0,0,y,2550,4000,Not a Migrant,95800,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Opisthoprora,Opisthoprora euryptera,NA,NA,NA,-2.77,5.76,NA,0,0,y,2600,3600,Not a Migrant,213000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lesbia,Lesbia victoriae,NA,NA,NA,-6.52,5,NA,0,0,y,2600,4000,Not a Migrant,1510000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lesbia,Lesbia nu,NA,NA,NA,-7.35,3.7,2,0,0,y,1700,3800,Not a Migrant,1820000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Ramphomicron,Ramphomicron dorsale,NA,NA,NA,10.91,3.5,NA,0,0,y,2000,4600,Altitudil Migrant,3900,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Ramphomicron,Ramphomicron microrhynchum,NA,NA,NA,-2.41,3.6,2,0,0,y,1700,3400,Not a Migrant,2750000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chalcostigma,Chalcostigma ruficeps,NA,NA,NA,-11.97,3.4,2,0,0,y,1400,3500,Not a Migrant,568000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chalcostigma,Chalcostigma olivaceum,NA,NA,NA,-13.3,8.5,2,0,0,y,3600,4600,Not a Migrant,245000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chalcostigma,Chalcostigma stanleyi,NA,NA,NA,-10.13,5.8,2,0,0,y,3000,4200,Altitudil Migrant,912000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chalcostigma,Chalcostigma heteropogon,NA,NA,NA,6.2,6.1,2,0,0,y,3000,3900,Not a Migrant,41200,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chalcostigma,Chalcostigma herrani,NA,NA,NA,-0.19,5.8,2,0,0,y,2700,4000,Not a Migrant,130000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oxypogon,Oxypogon cyanolaemus,NA,NA,NA,10.83,NA,NA,0,0,y,3000,5200,Not a Migrant,2800,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Oxypogon,Oxypogon lindenii,NA,NA,NA,8.78,NA,NA,0,0,y,3000,5200,Not a Migrant,9100,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Oxypogon,Oxypogon guerinii,NA,NA,NA,5.88,4.8,2,0,0,y,3000,5200,Not a Migrant,38100,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Oxypogon,Oxypogon stuebelii,NA,NA,NA,4.66,NA,NA,0,0,y,3000,5200,Not a Migrant,4200,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Oreonympha,Oreonympha albolimbata,NA,NA,NA,-13.37,NA,NA,0,0,y,2500,3800,Not a Migrant,26600,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Oreonympha,Oreonympha nobilis,NA,NA,NA,-13.74,7.7,NA,0,0,y,2500,3800,Not a Migrant,37500,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura iracunda,NA,NA,NA,10.18,3.85,NA,0,0,y,2800,3200,Not a Migrant,3100,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura tyrianthi,NA,NA,NA,-5.15,3.8,2,0,0,y,1500,4200,Altitudil Migrant,3780000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura williami,NA,NA,NA,0.04,4.5,2,0,0,y,2700,4000,Not a Migrant,112000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura baroni,NA,NA,NA,-2.88,4.3,2,0,0,y,3150,3700,Not a Migrant,3400,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura odomae,NA,NA,NA,-4.97,5.1,2,0,0,y,2850,3350,Not a Migrant,13600,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura theresiae,NA,NA,NA,-7.65,4.9,2,0,0,y,2900,3800,Not a Migrant,52700,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura eupogon,NA,NA,NA,-11.59,4.6,2,0,0,y,2900,4000,Not a Migrant,46300,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura aeneocauda,NA,NA,NA,-14.91,5.2,2,0,0,y,2500,3600,Not a Migrant,149000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Metallura,Metallura phoebe,NA,NA,NA,-12.59,5.4,2,0,0,y,1500,4500,Not a Migrant,223000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Haplophaedia,Haplophaedia aureliae,NA,NA,NA,2.42,5.2,2,0,0,y,1500,3100,Altitudil Migrant,435000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Haplophaedia,Haplophaedia assimilis,NA,NA,NA,-11.64,4.8,NA,0,0,y,1500,2500,Not a Migrant,266000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Haplophaedia,Haplophaedia lugens,NA,NA,NA,0.59,6.9,2,0,0,y,1100,2500,Not a Migrant,5400,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis nigrivestis,NA,NA,NA,0.1,4.45,2,0,0,y,1700,4500,Not a Migrant,70,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis isabellae,NA,NA,NA,2.26,3.95,NA,0,0,y,2600,2900,Not a Migrant,44,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis vestita,NA,NA,NA,1.26,4.54,2,0,0,y,2800,3500,Not a Migrant,465000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis derbyi,NA,NA,NA,2.49,5.06,2,0,0,y,2500,3600,Altitudil Migrant,39500,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis godini,NA,NA,NA,NA,5.06,2,0,0,y,2100,2300,Not a Migrant,100,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis cupreoventris,NA,NA,NA,6.27,5.3,2,0,0,y,1950,3000,Not a Migrant,111000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis luciani,NA,NA,NA,-0.78,6,2,0,0,y,2800,4800,Not a Migrant,164000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis sapphiropygia,NA,NA,NA,-11.64,NA,NA,0,0,y,2800,4800,Not a Migrant,257000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis mosquera,NA,NA,NA,1.01,5.3,2,0,0,y,1200,3600,Altitudil Migrant,104000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis glaucopoides,NA,NA,NA,-21.13,3.7,2,0,0,y,1500,2900,Not a Migrant,198000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis mirabilis,NA,NA,NA,2.33,5.06,NA,0,0,y,2220,2600,Not a Migrant,680,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Eriocnemis,Eriocnemis aline,NA,NA,NA,-2.89,4.24,NA,0,0,y,2300,2800,Not a Migrant,493000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Loddigesia,Loddigesia mirabilis,NA,NA,NA,-6.37,3,NA,0,0,y,2100,2900,Not a Migrant,8700,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Aglaeactis,Aglaeactis cupripennis,NA,NA,NA,-4.08,7.6,2,0,0,y,2500,4300,Altitudil Migrant,1540000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Aglaeactis,Aglaeactis casteludii,NA,NA,NA,-12.27,6.7,NA,0,0,y,3500,4300,Not a Migrant,94300,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Aglaeactis,Aglaeactis aliciae,NA,NA,NA,-7.74,7.8,NA,0,0,y,2900,3500,Not a Migrant,800,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Aglaeactis,Aglaeactis pamela,NA,NA,NA,-16.88,5.5,NA,0,0,y,3000,3500,Altitudil Migrant,16800,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige coelige,NA,NA,NA,-2.05,6.8,2,0,0,y,1500,2600,Not a Migrant,3700000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige prunellei,NA,NA,NA,5.76,6.98,NA,0,0,y,1000,2800,Not a Migrant,17100,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige wilsoni,NA,NA,NA,0.96,6.7,2,0,0,y,700,1900,Not a Migrant,75300,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige conradii,NA,NA,NA,8.31,NA,NA,0,0,y,1600,3000,Not a Migrant,35400,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige torquata,NA,NA,NA,-0.77,6.72,2,0,0,y,1600,3000,Not a Migrant,1330000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige eisenmanni,NA,NA,NA,-12.19,NA,NA,0,0,y,1600,3000,Not a Migrant,12500,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige inca,NA,NA,NA,-15.19,NA,NA,0,0,y,1600,3000,Not a Migrant,117000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige dichroura,NA,NA,NA,-8.88,NA,NA,0,0,y,1300,3700,Not a Migrant,162000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige albicaudata,NA,NA,NA,-13.11,NA,NA,0,0,y,1300,3700,Not a Migrant,64200,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige osculans,NA,NA,NA,-13.77,NA,NA,0,0,y,1300,3700,Not a Migrant,38000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige violifer,NA,NA,NA,-16.72,7.39,NA,0,0,y,1300,3700,Not a Migrant,54400,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige iris,NA,NA,NA,-5.99,6.9,NA,0,0,y,1700,3300,Not a Migrant,146000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige phalerata,NA,NA,NA,10.77,6.1,NA,0,0,y,1400,3700,Not a Migrant,4700,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige ori,NA,NA,NA,5.83,6.49,NA,0,0,y,3150,3500,Not a Migrant,6200,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige lutetiae,NA,NA,NA,0.2,7.29,2,0,0,y,2600,3600,Not a Migrant,140000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige consita,NA,NA,NA,10.38,NA,NA,0,0,y,1400,3200,Not a Migrant,4500,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige bopartei,NA,NA,NA,5.62,6.49,NA,0,0,y,1400,3200,Not a Migrant,21300,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige eos,NA,NA,NA,8.66,NA,NA,0,0,y,1400,3200,Not a Migrant,14400,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Coelige,Coelige helianthea,NA,NA,NA,6.61,6.64,NA,0,0,y,1900,3300,Not a Migrant,101000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Lafresya,Lafresya lafresyi,NA,NA,NA,-3.12,5.3,2,0,0,y,1900,3400,Altitudil Migrant,2140000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Ensifera,Ensifera ensifera,NA,NA,NA,-4.89,11.2,NA,0,0,y,1700,3500,Altitudil Migrant,3110000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Pterophanes,Pterophanes cyanopterus,NA,NA,NA,-5.4,9.25,2,0,0,y,2600,3700,Not a Migrant,2270000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Boissonneaua,Boissonneaua flavescens,NA,NA,NA,4.62,8.2,2,0,0,y,2000,3500,Not a Migrant,384000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Boissonneaua,Boissonneaua matthewsii,NA,NA,NA,-7.46,7.7,2,0,0,y,1200,2700,Not a Migrant,614000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Boissonneaua,Boissonneaua jardini,NA,NA,NA,2.9,9.1,2,0,0,y,350,2200,Not a Migrant,35400,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Ocreatus,Ocreatus underwoodii,NA,NA,NA,-2.66,3,2,0,0,y,1050,3000,Altitudil Migrant,3640000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Urochroa,Urochroa bougueri,NA,NA,NA,2.83,11.4,2,0,0,y,1600,2800,Not a Migrant,66900,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Urochroa,Urochroa leucura,NA,NA,NA,-0.75,NA,NA,0,0,y,1600,2800,Not a Migrant,164000,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Urosticte,Urosticte benjamini,NA,NA,NA,2.65,3.9,2,0,0,y,700,1600,Altitudil Migrant,35600,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Urosticte,Urosticte ruficrissa,NA,NA,NA,-2.4,4.3,2,0,0,y,1350,2400,Not a Migrant,201000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa xanthogonys,NA,NA,NA,4.21,6.99,2,0,0,y,700,2000,Not a Migrant,365000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa gularis,NA,NA,NA,0.05,6.3,NA,0,0,y,250,1050,Not a Migrant,30700,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa branickii,NA,NA,NA,-10.98,5.2,NA,0,0,y,700,1550,Not a Migrant,177000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa schreibersii,NA,NA,NA,-0.97,9.17,2,0,0,y,400,1100,Not a Migrant,918000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa whitelya,NA,NA,NA,-11.8,NA,NA,0,0,y,400,1100,Not a Migrant,75500,NA,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa aurescens,NA,NA,NA,-5.02,6.4,2,0,0,y,150,400,Not a Migrant,4830000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa rubinoides,NA,NA,NA,-1.84,7.79,2,0,0,y,1700,2650,Not a Migrant,1100000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa jacula,NA,NA,NA,3.41,8.09,NA,0,0,y,300,2150,Altitudil Migrant,1070000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa imperatrix,NA,NA,NA,2.5,8.8,NA,0,0,y,400,2000,Not a Migrant,37500,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Heliodoxa,Heliodoxa leadbeateri,NA,NA,NA,-1.61,7.4,2,0,0,y,400,2400,Not a Migrant,3510000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Clytolaema,Clytolaema rubricauda,NA,NA,NA,-22.16,7.9,2,0,0,y,750,1000,Not a Migrant,642000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Patago,Patago gigas,NA,NA,NA,-21.7,20.2,2,0,0,y,2000,4000,Full Migrant,3690000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon auriceps,NA,NA,NA,19.6,2.61,2,0,0,y,0,2600,Not a Migrant,481000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon forficatus,NA,NA,NA,20.44,2.61,2,0,0,y,0,0,Not a Migrant,550,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon canivetii,NA,NA,NA,17,2.61,2,0,0,y,0,2600,Not a Migrant,1270000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon assimilis,NA,NA,NA,8.43,2.61,2,0,0,y,0,800,Not a Migrant,126000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon gibsoni,NA,NA,NA,8.72,2.61,2,0,0,y,0,2300,Not a Migrant,558000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon mellisugus,NA,NA,NA,-2.51,2.61,2,0,0,y,1000,2600,Not a Migrant,7900000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon olivaresi,NA,NA,NA,0.06,3.69,NA,0,0,y,800,1600,Not a Migrant,7100,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon bracei,NA,NA,NA,NA,NA,NA,0,0,y,0,0,Not a Migrant,NA,NA,0,NA
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon elegans,NA,NA,NA,NA,NA,NA,0,0,y,0,0,Not a Migrant,NA,NA,0,NA
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon ricordii,NA,NA,NA,21.85,3.2,2,0,0,y,0,200,Not a Migrant,492000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon swainsonii,NA,NA,NA,18.91,4.3,2,0,0,y,500,2500,Not a Migrant,121000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon maugaeus,NA,NA,NA,18.23,3.1,2,0,0,y,0,1000,Not a Migrant,9900,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon lucidus,NA,NA,NA,-19.91,3.5,2,0,0,y,0,3500,Full Migrant,7080000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon russatus,NA,NA,NA,10.62,3.4,2,0,0,y,600,2600,Not a Migrant,29400,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon stenurus,NA,NA,NA,9.4,3.4,2,0,0,y,1000,3000,Not a Migrant,138000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon poortmani,NA,NA,NA,7.22,3.5,2,0,0,y,100,2800,Not a Migrant,610000,FruiNect,0,1
CAPRIMULGIFORMES,Trochilidae,Chlorostilbon,Chlorostilbon notatus,NA,NA,NA,-1.6,NA,2,0,0,y,0,1000,Not a Migrant,10800000,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Cynthus,Cynthus sordidus,NA,NA,NA,17.61,4,2,0,0,y,900,2250,Not a Migrant,102000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Cynthus,Cynthus latirostris,NA,1,9.083333333,23.97,3.1,2,0,0,y,0,2100,Full Migrant,1160000,FruiNect,0,0
CAPRIMULGIFORMES,Trochilidae,Cynthus,Cynthus doubledayi,NA,0.999452355,NA,16.62,NA,NA,0,0,y,0,2100,Not a Migrant,89400,NA,0,0
CAPRIMULGIFORMES,Trochilidae,Cynthus,Cynthus lawrencei,NA,NA,NA,21.54,NA,NA,0,0,y,0,0,Not a Migrant,1000,NA,0,0
